date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,league_coverage_class,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_coverage_rich_flag,league_data_reliability_score,league_coverage_source_status,league_coverage_note,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,league_team_count,standings_context_updated_at,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,is_two_leg_tie,tie_context_status,first_leg_fixture_id,first_leg_home_goals,first_leg_away_goals,tie_home_agg_before,tie_away_agg_before,tie_home_delta,tie_away_delta,home_trailing_in_tie,away_trailing_in_tie,tie_level_before_second_leg,tie_state_label
2026-05-21,2026-05-21T19:15:00+01:00,1779387300,Super League,207,2025,1545231,NS,Grasshoppers,1013,FC Aarau,2177,Switzerland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885753+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.375,1.875,0.75,2.25,2.875,1.25,0.5,0.875,0.125,0.25,0.375,0.75,1.0,0.875,0.625,0.875,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,4.0,0.8,1.0,9.5,14.0,2.5,3.75,39.25,2.75,3.75,12.25,2.0,1.5,2.75,5.0,0.0,0.0,0.0,,,,,,,,,,,,SPARSE,2026-05-21T17:38:09.171190+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-21T17:38:13.239137+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,36.7,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-21T17:38:17.780441+00:00,5.0,33.0,-26.0,38.0,48.0,74.0,0.0,12.0,2026-05-21T17:38:21.161160+00:00,,,,,,,,2.12,3.26,4.13,2.07,2.0,1.5,3.75,2.47,2.0,4.6,1.36,,,,,,14.0,129.0,3277.0,0.4717,0.3067,0.2421,0.4831,0.5,0.6667,0.2667,0.4049,0.5,0.2174,0.7353,,,,,,2026-05-21T17:38:25.828882+00:00,OK,,,,,,,,,,,,,
2026-05-21,2026-05-21T19:15:00+01:00,1779387300,Liga Women,1229,2026,1546029,NS,Flamengo FBC W,27776,Defensores W,27774,Peru,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885757+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T19:30:00+01:00,1779388200,Premijer Liga,315,2025,1389108,NS,Velež,3381,FK Sarajevo,679,Bosnia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885762+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T19:30:00+01:00,1779388200,Premijer Liga,315,2025,1389109,NS,Zeljeznicar Sarajevo,654,Siroki Brijeg,642,Bosnia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885767+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T19:30:00+01:00,1779388200,Jupiler Pro League,144,2025,1537002,NS,KV Mechelen,266,Club Brugge KV,569,Belgium,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885772+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.875,2.625,0.875,3.0,2.25,1.125,0.875,1.0,0.25,0.125,0.625,0.875,0.625,1.0,0.5,0.875,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,9.4,15.8,2.4,7.0,46.8,4.2,5.2,10.0,2.0,0.25,3.4,5.0,5.0,1.0,1.0,17.6,14.8,6.4,4.0,51.6,4.8,6.2,11.4,1.8,1.0,4.8,FULL,2026-05-21T17:37:55.169210+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-21T17:38:12.449744+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,51.73,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-21T17:38:16.184317+00:00,5.0,45.0,2.0,30.0,39.0,37.0,0.0,16.0,2026-05-21T17:38:21.154893+00:00,2.0,63.0,23.0,30.0,59.0,36.0,1.0,8.75,5.87,1.36,1.66,2.28,1.13,7.0,1.42,3.09,2.04,1.85,,,,,,14.0,172.0,5432.0,0.1143,0.1704,0.7353,0.6024,0.4386,0.885,0.1429,0.7042,0.3236,0.4902,0.5405,,,,,,2026-05-21T17:38:24.222805+00:00,OK,,,,,,,,,,,,,
2026-05-21,2026-05-21T19:30:00+01:00,1779388200,Jupiler Pro League,144,2025,1537003,NS,Gent,631,Union St. Gilloise,1393,Belgium,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885776+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.125,2.375,0.875,1.625,1.0,0.625,0.5,0.875,0.375,0.5,0.375,0.5,0.625,0.625,0.25,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.8,14.0,2.6,4.8,44.0,3.8,6.8,9.6,2.0,1.4,2.8,5.0,5.0,1.0,1.0,13.2,9.0,4.8,2.6,43.2,5.0,3.8,12.4,2.8,1.2,3.2,FULL,2026-05-21T17:37:54.759599+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-21T17:38:12.044515+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,51.74,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-21T17:38:15.785056+00:00,4.0,45.0,6.0,30.0,49.0,43.0,0.5,16.0,2026-05-21T17:38:21.153014+00:00,1.0,66.0,33.0,30.0,50.0,17.0,1.0,4.6,3.8,1.85,1.82,1.96,1.31,3.8,1.95,1.94,3.29,1.36,,,,,,14.0,172.0,5171.0,0.2174,0.2632,0.5405,0.5495,0.5102,0.7634,0.2632,0.5128,0.5155,0.304,0.7353,,,,,,2026-05-21T17:38:23.820424+00:00,OK,,,,,,,,,,,,,
2026-05-21,2026-05-21T19:30:00+01:00,1779388200,Jupiler Pro League,144,2025,1537004,NS,Anderlecht,554,St. Truiden,735,Belgium,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885781+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.75,1.25,1.375,1.25,2.25,1.125,0.75,0.625,0.0,0.25,0.75,0.5,0.875,0.625,0.75,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,15.0,16.0,4.6,6.0,56.0,5.2,3.4,12.8,2.6,2.0,5.0,5.0,5.0,1.0,1.0,15.4,11.8,6.0,2.4,58.4,7.0,4.6,11.6,1.2,0.6,4.4,FULL,2026-05-21T17:37:52.760993+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-21T17:38:11.639640+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,51.74,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-21T17:38:15.381452+00:00,6.0,44.0,4.0,30.0,43.0,39.0,0.0,16.0,2026-05-21T17:38:21.151076+00:00,3.0,57.0,12.0,30.0,47.0,35.0,0.5,2.12,3.72,3.4,1.6,2.45,1.24,4.8,1.73,2.28,2.77,1.49,,,,,,14.0,173.0,5296.0,0.4717,0.2688,0.2941,0.625,0.4082,0.8065,0.2083,0.578,0.4386,0.361,0.6711,,,,,,2026-05-21T17:38:23.426323+00:00,OK,,,,,,,,,,,,,
2026-05-21,2026-05-21T19:30:00+01:00,1779388200,Bundesliga,78,2025,1545417,NS,VfL Wolfsburg,161,SC Paderborn 07,185,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,2026-05-21T17:37:31.885786+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.75,1.5,1.125,2.0,1.75,2.125,0.75,1.0,0.125,0.125,0.75,0.875,0.75,1.0,0.5,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.6,16.2,4.8,5.4,41.8,5.6,7.2,11.4,1.6,1.0,2.4,5.0,5.0,1.0,1.0,14.0,9.6,5.4,5.4,45.8,4.8,3.4,13.2,1.6,1.2,3.4,FULL,2026-05-21T17:37:41.554649+00:00,16.0,6.0,1.0,1.0,15.6,5.6,FULL,FULL,HIGH,HIGH,FULL,2026-05-21T17:38:10.843521+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,51.76,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-21T17:38:14.183767+00:00,16.0,29.0,-24.0,34.0,45.0,69.0,1.0,18.0,2026-05-21T17:38:21.140273+00:00,,,,,,,,1.77,4.0,4.8,1.75,2.1,1.27,4.2,1.82,2.1,2.95,1.42,,,,,,14.0,177.0,5777.0,0.565,0.25,0.2083,0.5714,0.4762,0.7874,0.2381,0.5495,0.4762,0.339,0.7042,,,,,,2026-05-21T17:38:22.244614+00:00,OK,,,,,,,,,,,,,
2026-05-21,2026-05-21T20:00:00+01:00,1779390000,Primera B,266,2026,1511591,NS,Recoleta,5644,Cobreloa,2332,Chile,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885791+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T20:00:00+01:00,1779390000,Copa Ecuador,917,2025,1542920,NS,San Antonio,23310,Aucas,1156,Ecuador,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885796+00:00,COVERAGE_PARTIAL,1.0,0.0,0.0,1.0,1.0,0,0.7,OFFICIAL_API,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T20:00:00+01:00,1779390000,Premiership,179,2025,1545234,NS,Partick,901,ST Mirren,251,Scotland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885800+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.75,1.125,1.375,1.0,0.625,1.625,0.75,0.5,0.5,0.125,0.5,0.375,0.75,0.625,0.25,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,0.0,0.0,0.0,,,,,,,,,,,,5.0,5.0,1.0,1.0,11.0,7.0,4.0,3.0,54.8,7.4,5.0,12.0,1.8,2.75,2.5,SPARSE,2026-05-21T17:38:05.180131+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-21T17:38:12.846396+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,81.71,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-21T17:38:17.381979+00:00,,,,,,,,12.0,2026-05-21T17:38:21.160009+00:00,5.0,34.0,-25.0,38.0,30.0,55.0,0.0,2.86,3.25,2.8,1.91,1.98,1.42,3.25,2.24,1.76,4.1,1.27,,,,,,14.0,151.0,4141.0,0.3497,0.3077,0.3571,0.5236,0.5051,0.7042,0.3077,0.4464,0.5682,0.2439,0.7874,,,,,,2026-05-21T17:38:25.337705+00:00,OK,,,,,,,,,,,,,
2026-05-21,2026-05-21T20:00:00+01:00,1779390000,Eredivisie,88,2025,1545412,NS,Utrecht,207,Heerenveen,210,Netherlands,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,2026-05-21T17:37:31.885805+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.0,2.375,1.875,2.125,1.25,1.125,0.75,0.875,0.625,0.25,0.25,0.625,0.875,1.0,0.375,0.875,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,18.0,14.0,8.0,6.2,45.6,4.4,5.0,9.6,1.6,1.0,4.2,5.0,5.0,1.0,1.0,13.6,16.6,5.8,7.2,52.8,5.6,4.0,11.4,1.5,1.2,4.2,FULL,2026-05-21T17:37:49.165612+00:00,18.0,6.0,1.0,1.0,14.8,5.2,FULL,FULL,HIGH,HIGH,FULL,2026-05-21T17:38:11.242664+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,81.75,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-21T17:38:14.977639+00:00,6.0,53.0,13.0,34.0,55.0,42.0,0.0,18.0,2026-05-21T17:38:21.149115+00:00,8.0,51.0,4.0,34.0,57.0,53.0,0.0,1.98,3.9,3.9,1.57,2.45,1.2,5.0,1.66,2.38,2.65,1.57,,,,,,14.0,180.0,5669.0,0.5051,0.2564,0.2564,0.6369,0.4082,0.8333,0.2,0.6024,0.4202,0.3774,0.6369,,,,,,2026-05-21T17:38:23.016642+00:00,OK,,,,,,,,,,,,,
2026-05-21,2026-05-21T20:15:00+01:00,1779390900,2. Deild,166,2026,1543373,NS,KFG,4173,Haukar,2118,Iceland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885810+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T21:00:00+01:00,1779393600,Division Intermedia,251,2026,1544834,NS,Benjamín Aceval,17183,Sportivo Carapeguá,20786,Paraguay,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885814+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T21:30:00+01:00,1779395400,Copa Colombia,241,2026,1544275,NS,Águilas Doradas,1144,Deportivo Pereira,1462,Colombia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885819+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T21:30:00+01:00,1779395400,Liga Women,1229,2026,1546030,NS,UNSAAC W,27780,Sporting Cristal W,27778,Peru,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885824+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T22:00:00+01:00,1779397200,Copa Colombia,241,2026,1544280,NS,Jaguares,1133,Ind. Yumbo,27411,Colombia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885828+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T22:00:00+01:00,1779397200,Primera B,240,2026,1545754,NS,Union Magdalena,1465,Bogota FC,1458,Colombia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885833+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T23:00:00+01:00,1779400800,Reserve League,906,2026,1512414,NS,Talleres Córdoba Res.,18699,Gimnasia La Plata Res.,18686,Argentina,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885838+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T23:00:00+01:00,1779400800,USL W League,1117,2026,1532004,NS,Fort Lauderdale Utd II W,25845,Brevard Riptide W,23892,USA,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885842+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21T23:00:00+01:00,1779400800,CONMEBOL Sudamericana,11,2026,1535204,NS,Atletico-MG,1062,Cienciano,2562,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-21T17:37:31.885847+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.25,1.75,1.125,1.125,1.625,1.0,0.5,0.75,0.0,0.375,0.5,0.375,0.75,0.625,0.625,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.2,13.6,5.6,4.8,47.2,5.2,3.8,10.6,2.8,2.25,3.2,5.0,5.0,1.0,1.0,15.4,10.6,4.2,3.4,54.2,6.2,2.6,11.6,2.0,1.6,3.8,FULL,2026-05-21T17:37:58.778441+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-21T17:38:12.452253+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,261.72,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-21T17:38:16.587332+00:00,4.0,4.0,-1.0,4.0,5.0,6.0,1.0,32.0,2026-05-21T17:38:21.156772+00:00,1.0,7.0,0.0,4.0,4.0,4.0,1.0,1.2,7.3,20.0,2.5,1.63,1.2,5.2,1.6,2.45,2.55,1.58,,,,,,14.0,169.0,5955.0,0.8333,0.137,0.05,0.4,0.6135,0.8333,0.1923,0.625,0.4082,0.3922,0.6329,,,,,,2026-05-21T17:38:24.626462+00:00,OK,1.0,OK,1535176.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,HOME_TRAILING
